pair_id,word,split,group,gold,cos_L5,rel_cos_L5,cos_L8,rel_cos_L8,cos_L12,rel_cos_L12,cos_sent,rel_cos_sent,jaccard,rel_jaccard,simlr,rel_simlr,finetuned,rel_finetuned
e58-teargas,teargas,sampled,EARLIER,,0.76912504,2.3547935,0.62683976,2.0787818,0.26452154,1.9095461,0.58837426,2.6443667,0.08333333333333333,1.4166666666659722,0.39402070529222577,2.1820621158766773,0.98028404,3.9408522
e59-teargas,teargas,sampled,EARLIER,,0.8586026,3.0719547,0.90843254,3.618918,0.906863,3.7795,0.7905592,3.4201543,0.07142857142857142,1.357142857142262,0.7216469839422105,3.1649409518266314,0.9940866,3.9822598
e60-teargas,teargas,sampled,EARLIER,,0.87182933,3.177967,0.76745015,2.8478327,0.65017533,3.0322433,0.8403913,3.611361,0.05555555555555555,1.277777777777315,0.5709207968680946,2.7127623906042837,0.9944384,3.9833152
e61-teargas,teargas,sampled,EARLIER,,0.82537836,2.805663,0.74592483,2.7301025,0.56795067,2.7928748,0.66094244,2.9228125,0.13333333333333333,1.6666666666655556,0.21920795436145543,1.6576238630843663,0.99452436,3.983573
e62-teargas,teargas,sampled,EARLIER,,0.8027639,2.6244082,0.7210175,2.593875,0.3657456,2.2042248,0.79535496,3.438556,0.03571428571428571,1.1785714285711308,0.4651385278581818,2.3954155835745454,0.9937524,3.9812572
e63-teargas,teargas,sampled,EARLIER,,0.7555288,2.24582,0.65574944,2.2368999,0.44349945,2.4305782,0.75397134,3.279766,0.05,1.2499999999995834,0.11392378545132349,1.3417713563539704,0.9919853,3.975956
e64-teargas,teargas,sampled,EARLIER,,0.8315096,2.854805,0.80608034,3.0591156,0.7350334,3.2792778,0.7557291,3.2865105,0.03225806451612903,1.1612903225803763,0.43404576085262564,2.3021372825578768,0.9944009,3.9832027
e65-teargas,teargas,sampled,EARLIER,,0.8463768,2.9739652,0.77317333,2.879135,0.42275208,2.3701794,0.52737164,2.4102988,0.047619047619047616,1.2380952380948413,0.428690635870999,2.286071907612997,0.99069023,3.9720707
e66-teargas,teargas,sampled,EARLIER,,0.8821217,3.2604601,0.8100776,3.0809782,0.57529604,2.814258,0.77047235,3.343081,0.08333333333333333,1.4166666666659722,0.6176705199729091,2.8530115599187273,0.9929529,3.9788587
e67-teargas,teargas,sampled,EARLIER,,0.8231724,2.7879825,0.80216354,3.037693,0.79061127,3.4410737,0.7653151,3.3232927,0.03571428571428571,1.1785714285711308,0.34953420287985526,2.0486026086395657,0.9916164,3.9748492
e68-teargas,teargas,sampled,EARLIER,,0.9052709,3.4460006,0.93828046,3.7821674,0.93422306,3.8591495,0.7816421,3.3859391,0.2,1.9999999999983333,0.6229871851873664,2.868961555562099,0.9929462,3.9788387
e69-teargas,teargas,sampled,EARLIER,,0.8417388,2.936792,0.7697728,2.8605363,0.6401942,3.0031865,0.6771813,2.9851215,0.03333333333333333,1.166666666666389,0.3382492987265242,2.0147478961795726,0.9910082,3.9730246
e70-teargas,teargas,sampled,EARLIER,,0.8936164,3.3525898,0.85925627,3.3499546,0.67507714,3.1047363,0.7607114,3.3056278,0.043478260869565216,1.2173913043474638,0.6028056161113078,2.8084168483339234,0.9909775,3.9729326
e71-teargas,teargas,sampled,EARLIER,,0.85469717,3.0406528,0.7522984,2.764962,0.35084048,2.1608336,0.79852676,3.450726,0.09523809523809523,1.4761904761896827,0.576023027229082,2.728069081687246,0.99428034,3.982841
e72-teargas,teargas,sampled,EARLIER,,0.8237707,2.7927778,0.7056739,2.5099552,0.4324858,2.3985157,0.77082497,3.344434,0.045454545454545456,1.2272727272723485,0.5284277151113297,2.585283145333989,0.98447835,3.953435
e73-teargas,teargas,sampled,EARLIER,,0.7626936,2.3032455,0.68515277,2.3977175,0.37567034,2.233117,0.7798431,3.3790364,0.03333333333333333,1.166666666666389,0.3708610376798486,2.1125831130395456,0.9939638,3.9818914
e74-teargas,teargas,sampled,EARLIER,,0.8357702,2.8889537,0.7863105,2.9509869,0.69813275,3.1718545,0.67723584,2.9853306,0.05263157894736842,1.2631578947364035,0.4121391246330468,2.2364173738991404,0.9935823,3.980747
e75-teargas,teargas,sampled,EARLIER,,0.86909574,3.1560574,0.75772345,2.7946336,0.40193066,2.309565,0.70621204,3.0965128,0.07142857142857142,1.357142857142262,0.48097498225789803,2.442924946773694,0.9884371,3.9653113
e76-teargas,teargas,sampled,EARLIER,,0.7847827,2.4802895,0.6037353,1.952415,0.27154034,1.9299788,0.725106,3.1690092,0.05,1.2499999999995834,0.4299500697565953,2.289850209269786,0.99280035,3.9784012
e77-teargas,teargas,sampled,EARLIER,,0.85819507,3.0686886,0.816004,3.1133916,0.72728133,3.2567105,0.8981414,3.8329494,0.058823529411764705,1.2941176470583333,0.6493191999371275,2.9479575998113825,0.9917487,3.975246
e78-teargas,teargas,sampled,EARLIER,,0.8545239,3.0392642,0.82662296,3.1714709,0.618377,2.9396732,0.80634636,3.4807303,0.041666666666666664,1.2083333333329862,0.6224817031714718,2.8674451095144153,0.99403965,3.982119
e79-teargas,teargas,sampled,EARLIER,,0.7891425,2.515233,0.8016591,3.0349343,0.82233834,3.533436,0.80894154,3.490688,0.03225806451612903,1.1612903225803763,0.3656217163527228,2.0968651490581682,0.9938538,3.9815614
e80-teargas,teargas,sampled,EARLIER,,0.87599087,3.2113216,0.8009405,3.031004,0.56811714,2.7933593,0.6153474,2.7478633,0.1111111111111111,1.5555555555546297,0.5561653245104219,2.6684959735312654,0.98922837,3.9676852
e81-teargas,teargas,sampled,EARLIER,,0.846074,2.9715383,0.73837346,2.6888013,0.6285342,2.9692426,0.80096537,3.4600832,0.038461538461538464,1.1923076923073719,0.5581992231690422,2.6745976695071265,0.9943263,3.9829788
e82-teargas,teargas,sampled,EARLIER,,0.75417715,2.2349865,0.68837386,2.4153347,0.27103242,1.9285002,0.84550667,3.630989,0.029411764705882353,1.1470588235291665,0.7709095386802459,3.312728616040738,0.9932575,3.9797726
e83-teargas,teargas,sampled,EARLIER,,0.86620617,3.1328974,0.84409714,3.2670436,0.65674496,3.0513685,0.7899716,3.4178998,0.023809523809523808,1.1190476190474206,0.7212416168670935,3.1637248506012807,0.9944622,3.9833865
e84-teargas,teargas,sampled,EARLIER,,0.8883182,3.3101249,0.88654387,3.4992006,0.878791,3.6977782,0.84501815,3.6291146,0.06060606060606061,1.303030303029798,0.7522761330589968,3.25682839917699,0.9942569,3.9827707
e85-teargas,teargas,sampled,EARLIER,,0.91605663,3.5324483,0.8830537,3.4801116,0.72453177,3.248706,0.6322211,2.812608,0.0625,1.312499999999479,0.676400153107698,3.0292004593230937,0.98918426,3.9675527
e86-teargas,teargas,sampled,EARLIER,,0.86037177,3.0861347,0.77182597,2.8717656,0.6941358,3.1602187,0.724914,3.1682727,0.08333333333333333,1.4166666666659722,0.5093035501693548,2.5279106505080646,0.9927504,3.9782512
e87-teargas,teargas,sampled,EARLIER,,0.7645836,2.318394,0.79932266,3.0221553,0.8036307,3.4789753,0.78834283,3.4116502,0.02857142857142857,1.1428571428569048,0.5532280561157342,2.659684168347203,0.99400276,3.9820082
e88-teargas,teargas,sampled,EARLIER,,0.83627534,2.8930023,0.7274971,2.6293144,0.42156398,2.3667207,0.6733916,2.97058,0.058823529411764705,1.2941176470583333,0.49661032360197876,2.4898309708059365,0.9905962,3.9717884
e89-teargas,teargas,sampled,EARLIER,,0.84525514,2.9649754,0.708638,2.5261672,0.36549437,2.2034934,0.7443929,3.2430134,0.030303030303030304,1.151515151514899,0.6049543830892827,2.814863149267848,0.9937773,3.9813318
e90-teargas,teargas,sampled,EARLIER,,0.8604276,3.0865824,0.8209597,3.1404963,0.8147182,3.5112524,0.8334936,3.5848947,0.029411764705882353,1.1470588235291665,0.7086073112634083,3.125821933790225,0.9942841,3.9828522
e91-teargas,teargas,sampled,EARLIER,,0.8086285,2.6714132,0.7070142,2.5172858,0.42670715,2.3816934,0.71724623,3.1388514,0.047619047619047616,1.2380952380948413,0.45883475599898543,2.3765042679969564,0.9936306,3.9808917
e92-teargas,teargas,sampled,EARLIER,,0.8011925,2.611814,0.7684854,2.853495,0.5517497,2.7457113,0.74029577,3.2272925,0.05128205128205128,1.2564102564098292,0.3958497551089708,2.187549265326912,0.99198043,3.9759412
e93-teargas,teargas,sampled,EARLIER,,0.8844312,3.2789707,0.82825816,3.1804144,0.63544834,2.9893706,0.7286785,3.1827173,0.03571428571428571,1.1785714285711308,0.684659097241393,3.0539772917241788,0.9931531,3.9794593
e94-teargas,teargas,sampled,EARLIER,,0.84007084,2.9234233,0.78344476,2.935313,0.6964707,3.167016,0.8043381,3.4730244,0.02857142857142857,1.1428571428569048,0.41681740847337173,2.250452225420115,0.99408674,3.9822602
e95-teargas,teargas,sampled,EARLIER,,0.9061078,3.4527082,0.85263675,3.31375,0.7583869,3.3472638,0.89145935,3.8073103,0.037037037037037035,1.1851851851848765,0.8089464823631246,3.4268394470893737,0.99228716,3.9768615
e96-teargas,teargas,sampled,EARLIER,,0.8564184,3.0544484,0.88223886,3.475655,0.8452877,3.600245,0.7553759,3.2851558,0.034482758620689655,1.1724137931031609,0.6090458399242863,2.827137519772859,0.9931814,3.9795442
e97-teargas,teargas,sampled,EARLIER,,0.89795774,3.3873858,0.8357421,3.2213469,0.6912811,3.1519084,0.7084381,3.1050544,0.03571428571428571,1.1785714285711308,0.5713588477044824,2.714076543113447,0.99220145,3.9766045
e98-teargas,teargas,sampled,EARLIER,,0.79443115,2.5576217,0.70340765,2.49756,0.27811512,1.9491191,0.77934855,3.377139,0.03333333333333333,1.166666666666389,0.6488576057596394,2.946572817278918,0.9934007,3.9802022
e99-teargas,teargas,sampled,EARLIER,,0.7699174,2.3611445,0.82436067,3.1590974,0.8218806,3.5321035,0.6841559,3.011883,0.041666666666666664,1.2083333333329862,0.2046400390327007,1.6139201170981021,0.9929692,3.9789076
l0-teargas,teargas,sampled,LATER,,0.75244486,2.2211022,0.556705,1.6951886,0.1065612,1.4496994,0.72384655,3.1641767,0.02631578947368421,1.1315789473682019,0.3137962774636662,1.9413888323909985,0.9888103,3.966431
l1-teargas,teargas,sampled,LATER,,0.8532349,3.0289328,0.74813896,2.7422125,0.28066728,1.9565487,0.7509336,3.2681105,0.03333333333333333,1.166666666666389,0.815281239424737,3.4458437182742108,0.98959935,3.9687982
l2-teargas,teargas,sampled,LATER,,0.81839466,2.7496889,0.8738996,3.4300444,0.84410083,3.5967898,0.35917127,1.7649105,0.029411764705882353,1.1470588235291665,0.19792256105181244,1.5937676831554373,0.9891733,3.9675198
l3-teargas,teargas,sampled,LATER,,0.848695,2.9925456,0.70694435,2.5169039,0.3791554,2.2432628,0.7691929,3.3381717,0.03571428571428571,1.1785714285711308,0.38422470285492993,2.15267410856479,0.993414,3.980242
l4-teargas,teargas,sampled,LATER,,0.8176676,2.7438614,0.7095925,2.5313876,0.27470434,1.9391898,0.8241261,3.5489514,0.02702702702702703,1.13513513513491,0.6483432564787411,2.9450297694362235,0.992941,3.9788232
l5-teargas,teargas,sampled,LATER,,0.8610133,3.0912766,0.8322737,3.2023768,0.7479154,3.3167796,0.77376145,3.3557014,0.03125,1.1562499999997395,0.5892874267247864,2.7678622801743593,0.9931946,3.9795837
l6-teargas,teargas,sampled,LATER,,0.8818935,3.2586312,0.81742036,3.1211386,0.71371114,3.2172058,0.8429855,3.6213152,0.075,1.374999999999375,0.7331031923583333,3.1993095770749997,0.99350387,3.9805117
l7-teargas,teargas,sampled,LATER,,0.82503045,2.8028746,0.64468163,2.1763659,0.45970136,2.4777443,0.8662852,3.7107167,0.06976744186046512,1.3488372093017442,0.39870675052090954,2.1961202515627285,0.99281114,3.9784334
l8-teargas,teargas,sampled,LATER,,0.8268783,2.8176851,0.7164177,2.568717,0.6224237,2.9514542,0.91609114,3.9018233,0.029411764705882353,1.1470588235291665,0.6727891965852072,3.0183675897556217,0.99400043,3.9820013
l9-teargas,teargas,sampled,LATER,,0.9020701,3.4203463,0.8638848,3.3752697,0.75627553,3.3411171,0.806984,3.483177,0.047619047619047616,1.2380952380948413,0.5740525139562196,2.7221575418686585,0.99387896,3.981637
l10-teargas,teargas,sampled,LATER,,0.8096619,2.679696,0.6923348,2.4369984,0.2683327,1.920641,0.6791544,2.992692,0.03571428571428571,1.1785714285711308,0.47889919271712067,2.436697578151362,0.9928438,3.9785314
l11-teargas,teargas,sampled,LATER,,0.8832083,3.269169,0.839358,3.2411232,0.76727533,3.3731391,0.91514444,3.8981905,0.022222222222222223,1.111111111110926,0.6668726725094171,3.000618017528251,0.99396616,3.9818985
l12-teargas,teargas,sampled,LATER,,0.7172489,1.9390073,0.62883776,2.0897098,0.17479047,1.6483252,0.61801183,2.7580867,0.034482758620689655,1.1724137931031609,0.21389363738789074,1.6416809121636722,0.990715,3.972145
l13-teargas,teargas,sampled,LATER,,0.8680832,3.1479416,0.8085952,3.0728703,0.7384444,3.289208,0.88015354,3.7639296,0.03225806451612903,1.1612903225803763,0.5275203252888957,2.582560975866687,0.9940789,3.9822366
l14-teargas,teargas,sampled,LATER,,0.8174943,2.7424722,0.7891735,2.9666457,0.65264285,3.0394266,0.76267624,3.3131669,0.02702702702702703,1.13513513513491,0.44429503908282597,2.3328851172484777,0.9942086,3.9826257
l15-teargas,teargas,sampled,LATER,,0.83533454,2.8854618,0.70382047,2.499818,0.31435812,2.054628,0.79349816,3.4314313,0.02702702702702703,1.13513513513491,0.6911388534298846,3.0734165602896537,0.9930067,3.97902
l16-teargas,teargas,sampled,LATER,,0.79080933,2.5285928,0.78204054,2.9276328,0.45146975,2.4537807,0.7684591,3.3353558,0.03571428571428571,1.1785714285711308,0.5740591519600826,2.7221774558802476,0.99264103,3.9779232
l17-teargas,teargas,sampled,LATER,,0.83942086,2.9182136,0.76825297,2.8522236,0.4921726,2.5722733,0.77379024,3.3558116,0.027777777777777776,1.1388888888886575,0.6623893150271866,2.9871679450815596,0.9945182,3.9835546
l18-teargas,teargas,sampled,LATER,,0.77892935,2.433375,0.689612,2.4221065,0.43704265,2.4117813,0.65582937,2.9031935,0.05263157894736842,1.2631578947364035,0.19373109370104008,1.5811932811031202,0.9823746,3.9471238
l19-teargas,teargas,sampled,LATER,,0.8817603,3.2575636,0.76870584,2.8547006,0.5132942,2.6337614,0.6529433,2.8921196,0.043478260869565216,1.2173913043474638,0.6393020981358678,2.9179062944076035,0.9941865,3.9825597
l20-teargas,teargas,sampled,LATER,,0.80093694,2.6097655,0.72120756,2.5949147,0.4711427,2.511052,0.7706144,3.3436258,0.030303030303030304,1.151515151514899,0.6339604511399604,2.9018813534198813,0.994419,3.9832568
l21-teargas,teargas,sampled,LATER,,0.84748876,2.9828777,0.7996682,3.0240452,0.7278992,3.2585092,0.7509528,3.2681842,0.021739130434782608,1.108695652173732,0.4389137701291775,2.3167413103875325,0.9926093,3.977828
l22-teargas,teargas,sampled,LATER,,0.9032509,3.42981,0.92366534,3.702232,0.9378822,3.8698018,0.84348804,3.6232438,0.024390243902439025,1.1219512195119918,0.8140328302731126,3.4420984908193377,0.9932795,3.9798386
l23-teargas,teargas,sampled,LATER,,0.82553744,2.8069382,0.75913584,2.8023586,0.47308022,2.5166922,0.73358905,3.2015588,0.04,1.1999999999996667,0.4556934067511209,2.3670802202533627,0.9917143,3.975143
l24-teargas,teargas,sampled,LATER,,0.848426,2.9903896,0.81987506,3.134564,0.74308866,3.3027282,0.8531788,3.6604273,0.03225806451612903,1.1612903225803763,0.7599861634853199,3.2799584904559596,0.99443346,3.9833004
l25-teargas,teargas,sampled,LATER,,0.82537633,2.805647,0.6300039,2.096088,0.13086368,1.5204476,0.6840272,3.011389,0.041666666666666664,1.2083333333329862,0.5430148346554143,2.629044503966243,0.9834155,3.9502463
l26-teargas,teargas,sampled,LATER,,0.79986507,2.6011746,0.71291435,2.549556,0.4805046,2.5383058,0.64549613,2.8635447,0.06060606060606061,1.303030303029798,0.35096614357018646,2.0528984307105596,0.9917034,3.97511
l27-teargas,teargas,sampled,LATER,,0.803042,2.6266375,0.67804796,2.3588586,0.2004848,1.7231253,0.772508,3.3508916,0.037037037037037035,1.1851851851848765,0.7436263292301365,3.2308789876904096,0.98884004,3.96652
l28-teargas,teargas,sampled,LATER,,0.8128019,2.704863,0.70153725,2.4873304,0.32250643,2.078349,0.5999357,2.6887283,0.047619047619047616,1.2380952380948413,0.5157866182085621,2.5473598546256864,0.9905708,3.9717124
l29-teargas,teargas,sampled,LATER,,0.8730033,3.1873763,0.8399896,3.244578,0.6714289,3.0941157,0.7766088,3.3666265,0.05555555555555555,1.277777777777315,0.6490685590689638,2.9472056772068913,0.9935662,3.9806986
l30-teargas,teargas,sampled,LATER,,0.7996003,2.5990524,0.6298058,2.095004,0.285783,1.9714415,0.8284477,3.5655332,0.023809523809523808,1.1190476190474206,0.21610027568846427,1.648300827065393,0.9208822,3.7626467
l31-teargas,teargas,sampled,LATER,,0.8234871,2.7905047,0.8039988,3.047731,0.66091454,3.0635066,0.8015084,3.4621668,0.025,1.1249999999997917,0.5606586964694688,2.681976089408406,0.9947206,3.9841619
l32-teargas,teargas,sampled,LATER,,0.887957,3.3072298,0.80204934,3.0370686,0.62342805,2.954378,0.73931897,3.2235446,0.03571428571428571,1.1785714285711308,0.6137687263303779,2.841306178991134,0.9931463,3.9794388
l33-teargas,teargas,sampled,LATER,,0.86119866,3.0927622,0.76653296,2.842816,0.5819838,2.8337274,0.81704503,3.5217812,0.0625,1.312499999999479,0.5638565096562985,2.6915695289688957,0.9935922,3.9807765
l34-teargas,teargas,sampled,LATER,,0.87179804,3.1777163,0.7752025,2.890233,0.5050247,2.6096876,0.84003496,3.609994,0.05,1.2499999999995834,0.685335293564233,3.056005880692699,0.9930608,3.9791825
l35-teargas,teargas,sampled,LATER,,0.8613644,3.094091,0.8760474,3.4417913,0.8673721,3.664536,0.68752885,3.024825,0.030303030303030304,1.151515151514899,0.4942671648482001,2.4828014945446,0.9937558,3.9812675
l36-teargas,teargas,sampled,LATER,,0.82644904,2.8142445,0.7962792,3.0055094,0.744073,3.3055935,0.6990344,3.068972,0.06896551724137931,1.3448275862063217,0.5369178343270921,2.610753502981276,0.9941982,3.9825945
l37-teargas,teargas,sampled,LATER,,0.8137309,2.712309,0.69826174,2.4694152,0.2626271,1.904031,0.77006567,3.3415203,0.038461538461538464,1.1923076923073719,0.4461270154613902,2.3383810463841708,0.9900827,3.970248
l38-teargas,teargas,sampled,LATER,,0.85776293,3.065225,0.8351231,3.2179613,0.8403163,3.5857728,0.8344214,3.5884545,0.027777777777777776,1.1388888888886575,0.6382763230067557,2.914828969020267,0.9931417,3.9794252
l39-teargas,teargas,sampled,LATER,,0.85639614,3.05427,0.7548368,2.7788455,0.59784085,2.8798895,0.65948176,2.9172077,0.0625,1.312499999999479,0.5154019688435636,2.546205906530691,0.9928646,3.9785938
l40-teargas,teargas,sampled,LATER,,0.8304076,2.8459725,0.7345307,2.6677837,0.3798228,2.2452056,0.81882936,3.5286279,0.02631578947368421,1.1315789473682019,0.7502279389507142,3.2506838168521424,0.9927488,3.9782465
l41-teargas,teargas,sampled,LATER,,0.8276622,2.8239684,0.6763664,2.3496614,0.25542414,1.8830621,0.647599,2.8716133,0.05263157894736842,1.2631578947364035,0.5000783768989786,2.500235130696936,0.9922133,3.97664
l42-teargas,teargas,sampled,LATER,,0.7816006,2.4547849,0.7374159,2.6835642,0.3959939,2.292282,0.6837745,3.0104194,0.034482758620689655,1.1724137931031609,0.5308464590812595,2.5925393772437784,0.99241537,3.977246
l43-teargas,teargas,sampled,LATER,,0.907781,3.4661193,0.88191736,3.4738965,0.8334249,3.5657108,0.8473635,3.6381135,0.045454545454545456,1.2272727272723485,0.7555455892751136,3.2666367678253407,0.99386156,3.9815845
l44-teargas,teargas,sampled,LATER,,0.82048225,2.7664208,0.7936991,2.9913979,0.5156074,2.6404955,0.870723,3.7277446,0.02564102564102564,1.1282051282049146,0.7165173801711232,3.1495521405133697,0.9930066,3.9790196
l45-teargas,teargas,sampled,LATER,,0.9166725,3.5373845,0.9052304,3.6014042,0.89716387,3.7512646,0.8053702,3.4769845,0.0967741935483871,1.483870967741129,0.6986153312169646,3.0958459936508937,0.99404067,3.982122
l46-teargas,teargas,sampled,LATER,,0.84428465,2.9571967,0.83874106,3.2377493,0.7453324,3.30926,0.7622088,3.3113735,0.041666666666666664,1.2083333333329862,0.36382660912846937,2.091479827385408,0.99335915,3.9800775
l47-teargas,teargas,sampled,LATER,,0.86737335,3.1422522,0.7929716,2.9874191,0.67566633,3.1064515,0.8271077,3.560392,0.034482758620689655,1.1724137931031609,0.6629446258514231,2.9888338775542693,0.99352175,3.9805653
l48-teargas,teargas,sampled,LATER,,0.85802,3.0672855,0.7943167,2.9947758,0.71742386,3.228014,0.6925645,3.0441468,0.07407407407407407,1.370370370369753,0.47830622112434307,2.434918663373029,0.9939714,3.9819143
l49-teargas,teargas,sampled,LATER,,0.83543086,2.8862338,0.8456728,3.2756615,0.6499469,3.0315783,0.68906325,3.0307126,0.02702702702702703,1.13513513513491,0.6132833820313854,2.8398501460941565,0.99050224,3.9715066
l50-teargas,teargas,sampled,LATER,,0.82773054,2.8245158,0.78034675,2.918369,0.65178967,3.036943,0.74047923,3.2279966,0.06666666666666667,1.333333333332778,0.4075356645520567,2.22260699365617,0.99363154,3.9808946
l51-teargas,teargas,sampled,LATER,,0.83570206,2.8884075,0.76356107,2.826562,0.66538036,3.0765073,0.7147157,3.1291413,0.0625,1.312499999999479,0.47424828586272505,2.4227448575881754,0.97601795,3.9280539
l52-teargas,teargas,sampled,LATER,,0.7804186,2.445311,0.6634504,2.2790194,0.37077397,2.2188632,0.7505504,3.26664,0.030303030303030304,1.151515151514899,0.5218510914147126,2.565553274244138,0.99143046,3.9742913
l53-teargas,teargas,sampled,LATER,,0.81542003,2.7258472,0.6726044,2.3290856,0.36405435,2.1993012,0.8183359,3.5267344,0.05263157894736842,1.2631578947364035,0.5187026838404042,2.5561080515212127,0.99463415,3.9839025
l54-teargas,teargas,sampled,LATER,,0.85566205,3.0483863,0.7169213,2.5714717,0.39793038,2.2979198,0.8516661,3.6546228,0.02857142857142857,1.1428571428569048,0.7257252364377997,3.177175709313399,0.9938775,3.9816325
l55-teargas,teargas,sampled,LATER,,0.88525534,3.2855763,0.81700873,3.118887,0.7044879,3.1903555,0.83414453,3.5873923,0.08571428571428572,1.4285714285707143,0.5393181468869507,2.617954440660852,0.99435645,3.9830694
l56-teargas,teargas,sampled,LATER,,0.85650593,3.0551503,0.8545345,3.3241296,0.83027446,3.5565393,0.42722964,2.0260518,0.058823529411764705,1.2941176470583333,0.2769347379075808,1.8308042137227423,0.985559,3.956677
l57-teargas,teargas,sampled,LATER,,0.8819788,3.259315,0.8210933,3.1412272,0.7563372,3.3412967,0.93031615,3.9564047,0.08108108108108109,1.4054054054047298,0.7293375267671254,3.1880125803013764,0.9945557,3.9836671
l58-teargas,teargas,sampled,LATER,,0.72863954,2.030303,0.65342784,2.224202,0.3224232,2.0781066,0.59090126,2.654063,0.07142857142857142,1.357142857142262,0.206826575658894,1.620479726976682,0.9924616,3.9773848
l59-teargas,teargas,sampled,LATER,,0.87849605,3.2314007,0.78753805,2.957701,0.46395004,2.4901128,0.85743475,3.6767573,0.08333333333333333,1.4166666666659722,0.7132397344115563,3.139719203234669,0.9929181,3.9787543
l60-teargas,teargas,sampled,LATER,,0.8574456,3.0626814,0.8563317,3.333959,0.8708097,3.6745434,0.80712736,3.4837267,0.038461538461538464,1.1923076923073719,0.6740987978282559,3.0222963934847678,0.9935522,3.9806566
l61-teargas,teargas,sampled,LATER,,0.8314509,2.8543344,0.84883434,3.292953,0.82284814,3.5349202,0.79663336,3.4434612,0.02127659574468085,1.1063829787232269,0.6791613355553348,3.0374840066660043,0.99295855,3.9788756
l62-teargas,teargas,sampled,LATER,,0.88856554,3.3121076,0.90273845,3.5877748,0.923678,3.8284512,0.81931365,3.5304856,0.030303030303030304,1.151515151514899,0.7612994704531479,3.283898411359444,0.9935441,3.9806323
l63-teargas,teargas,sampled,LATER,,0.8362833,2.8930664,0.7812934,2.9235466,0.6348598,2.9876575,0.7273606,3.17766,0.058823529411764705,1.2941176470583333,0.4884845385637829,2.4654536156913487,0.994701,3.9841032
l64-teargas,teargas,sampled,LATER,,0.8723911,3.1824696,0.904077,3.5950959,0.93560344,3.863168,0.856814,3.6743755,0.045454545454545456,1.2272727272723485,0.7291208812187655,3.1873626436562965,0.99368,3.98104
l65-teargas,teargas,sampled,LATER,,0.83884764,2.913619,0.82904214,3.1847022,0.6706531,3.0918572,0.8242366,3.5493755,0.058823529411764705,1.2941176470583333,0.6585172844134445,2.9755518532403333,0.99439806,3.983194
l66-teargas,teargas,sampled,LATER,,0.8673239,3.1418557,0.7819763,2.9272814,0.6447815,3.016541,0.724337,3.1660585,0.038461538461538464,1.1923076923073719,0.5241244567736365,2.5723733703209097,0.99345016,3.9803505
l67-teargas,teargas,sampled,LATER,,0.82464314,2.7997704,0.74749833,2.7387087,0.49425364,2.5783315,0.92106664,3.9209142,0.018867924528301886,1.0943396226413522,0.7413016163777103,3.223904849133131,0.99368685,3.9810605
l68-teargas,teargas,sampled,LATER,,0.81977904,2.7607846,0.66538197,2.2895837,0.21878749,1.7764074,0.6376579,2.8334692,0.05555555555555555,1.277777777777315,0.5486626060035035,2.6459878180105103,0.9888102,3.9664307
l69-teargas,teargas,sampled,LATER,,0.85235715,3.0218978,0.79276514,2.9862897,0.5577475,2.7631717,0.8939082,3.8167067,0.023809523809523808,1.1190476190474206,0.7842810626521817,3.352843187956545,0.99394554,3.9818366
l70-teargas,teargas,sampled,LATER,,0.8490619,2.9954865,0.7489198,2.746483,0.43394092,2.4027517,0.6924033,3.0435283,0.041666666666666664,1.2083333333329862,0.5979243373248978,2.7937730119746935,0.9882997,3.964899
l71-teargas,teargas,sampled,LATER,,0.8450698,2.96349,0.7373524,2.6832166,0.6467949,3.0224023,0.88134146,3.768488,0.021739130434782608,1.108695652173732,0.5177729689974824,2.5533189069924473,0.9942107,3.9826322
l72-teargas,teargas,sampled,LATER,,0.7731592,2.3871274,0.6667019,2.2968028,0.37315187,2.2257855,0.82901114,3.5676956,0.03125,1.1562499999997395,0.5468121684763932,2.6404365054291796,0.98983204,3.9694963
l73-teargas,teargas,sampled,LATER,,0.9178512,3.5468316,0.85406405,3.3215563,0.7682508,3.375979,0.76476324,3.3211746,0.09090909090909091,1.454545454544697,0.7247109541113724,3.174132862334117,0.99249434,3.977483
l74-teargas,teargas,sampled,LATER,,0.82204366,2.7789357,0.759629,2.8050559,0.6922545,3.154742,0.7633163,3.3156228,0.021739130434782608,1.108695652173732,0.49061784666903946,2.4718535400071184,0.99422604,3.9826782
l75-teargas,teargas,sampled,LATER,,0.8327132,2.8644516,0.71160424,2.5423906,0.27093995,1.9282311,0.7110118,3.11493,0.03571428571428571,1.1785714285711308,0.5716512436413148,2.7149537309239444,0.99253297,3.977599
l76-teargas,teargas,sampled,LATER,,0.8303051,2.845151,0.75067204,2.7560668,0.54280376,2.7196681,0.6359865,2.827056,0.0625,1.312499999999479,0.4135707826432281,2.2407123479296844,0.99363303,3.980899
l77-teargas,teargas,sampled,LATER,,0.8474819,2.9828227,0.7826954,2.9312146,0.71284115,3.214673,0.7295383,3.186016,0.02631578947368421,1.1315789473682019,0.47585573300769035,2.427567199023071,0.992871,3.978613
l78-teargas,teargas,sampled,LATER,,0.836575,2.8954039,0.84090334,3.2495756,0.6653249,3.076346,0.6303654,2.8054876,0.038461538461538464,1.1923076923073719,0.5628665697978373,2.688599709393512,0.9923505,3.9770515
